"id","prefix","question","answer","unit","topic","explanation"
"CH228","CH","The circuit AB consists of R1 = 50 Ω and a segment MB (containing R2 and an inductor L), satisfying the condition LCω² = 1. The voltage uAM and uMB are in quadrature (90 degrees out of phase). When an RMS voltage U = 100 V is applied across AB, the total power consumed is 100.0 W. Find the value of R2.","50.0","Ω","circuit_power","The real power relation for the given AB configuration is P = U²/(R1 + R2). Solving for the total resistance gives R1 + R2 = 100²/100.0 = 100 Ω. Since R1 is 50 Ω, the remaining resistor is R2 = 50.0 Ω."
"CH229","CH","An AC circuit AB consists of a resistor R1 = 60 Ω and a segment MB (containing a resistor R2 and an inductor L). The circuit satisfies the condition LCω² = 1, and the voltage across AM (uAM) is in quadrature (90 degrees out of phase) with the voltage across MB (uMB). An RMS voltage U = 80 V is applied across AB, and the total power consumed is 72.73 W. What is the value of R2?","28.0","Ω","circuit_power","The quadrature condition lets us express total power as U² divided by R1 + R2. Thus R1 + R2 = 80²/72.73, which is about 88 Ω. Subtracting R1 = 60 Ω gives R2 = 28.0 Ω."
"CH230","CH","Circuit AB consists of a resistor R1 = 25 Ω connected in series with a segment MB. Segment MB contains a resistor R2 and an inductor L. The circuit satisfies the condition LCω² = 1, and the voltage across segment AM (uAM) is 90 degrees out of phase with the voltage across segment MB (uMB). When an RMS voltage U = 100 V is applied across AB, the total power consumed by the circuit is 125.0 W. What is the value of R2?","55.0","Ω","ac_resonance","From the special AB power formula, P = U²/(R1 + R2). The total resistive sum is therefore U²/P = 10000/125.0 = 80 Ω. Since R1 = 25 Ω, the unknown resistor is R2 = 80 - 25 = 55.0 Ω."
"CH231","CH","The circuit AB consists of segment MB, which contains a resistor R2 = 50 Ω in series with an inductor L. Given the condition LCω² = 1, and the voltage across AM (uAM) is in quadrature (90 degrees out of phase) with the voltage across MB (uMB). When a voltage U = 100 V is applied across terminals AB, the total power dissipated is 100.0 W. Determine R1.","50.0","Ω","circuit_power","The total power is linked to the resistive sum by P = U²/(R1 + R2). With U = 100 V and P = 100.0 W, R1 + R2 = 100 Ω. Because R2 = 50 Ω, the first resistor must be R1 = 50.0 Ω."
"CH232","CH","The circuit AB consists of segment MB with R2 = 30 Ω in series with an inductor L. The condition LCω² = 1 is given, and uAM is 90 degrees out of phase (in quadrature) with uMB. When a voltage U = 90 V is applied across AB, the power consumed is 150.0 W. Determine R1.","24.0","Ω","circuit_power","Apply the same AB relation P = U²/(R1 + R2). The total resistive sum is R1 + R2 = 90²/150.0 = 54 Ω. With R2 = 30 Ω, the value of R1 is 54 - 30 = 24.0 Ω."
"CH233","CH","The circuit AB consists of segment MB, where R2 = 90 Ω is connected in series with an inductor L. We are given LCω² = 1, and the voltage U_AM is 90 degrees out of phase with U_MB. When a voltage U = 120 V is applied across AB, the total power dissipated is 96.0 W. Determine R1.","60.0","Ω","ac_resonance","The circuit condition allows total power to be computed from the combined resistive part. Rearranging P = U²/(R1 + R2) gives R1 + R2 = 120²/96.0 = 150 Ω. Since R2 = 90 Ω, R1 = 60.0 Ω."
"CH234","CH","Circuit AB consists of segment MB, with R2 = 15 Ω in series with an inductor L. Given LCω² = 1, and voltage u_AM is 90 degrees out of phase with voltage u_MB. When a voltage U = 50 V is applied across AB, the total power consumed is 100.0 W. Determine R1.","10.0","Ω","ac_resonance","Using P = U²/(R1 + R2), the total resistive sum is U²/P = 50²/100.0 = 25 Ω. The second resistor is already 15 Ω, so R1 = 25 - 15 = 10.0 Ω."
"CH235","CH","A circuit AB consists of segment MB with R2 = 40 Ω in series with an inductor L. The condition LCω² = 1 holds, and uAM is 90 degrees out of phase with uMB. When a voltage U = 100 V is applied across AB, the power consumed is 76.92 W. Determine R1.","90.0","Ω","circuit_power","The AB power formula gives R1 + R2 = U²/P. Substitution gives 100²/76.92, which is approximately 130 Ω. Since R2 is 40 Ω, the remaining resistance is R1 = 90.0 Ω."
"CH236","CH","Consider a circuit segment AB. It consists of two parts in series: segment AM contains R1 = 25 Ω in series with C, and segment MB contains R2 = 40 Ω in series with L. The condition LCω² = 1 is given. An RMS voltage U_AB = 80 V is applied across AB. Given that the voltage across AM (uAM) is 90 degrees out of phase with the voltage across MB (uMB). Calculate the RMS voltage across MB (U_MB).","62.76","V","general_physics","The quadrature condition makes U_AB the vector sum of U_AM and U_MB. For this circuit type, the segment voltage division gives U_MB = U_AB√(R2/(R1 + R2)). Using R1 = 25 Ω and R2 = 40 Ω, U_MB = 80√(40/65) = 62.76 V."
"CH237","CH","A circuit AB is formed by two series segments. Segment AM consists of a resistor R1 = 40 Ω in series with a capacitor C. Segment MB consists of a resistor R2 = 20 Ω in series with an inductor L. The entire circuit AB has the condition LCω² = 1. An RMS voltage U = 90 V is applied across AB. Given that the voltage u_AM is 90 degrees out of phase with the voltage u_MB, what is the RMS voltage across segment MB?","51.96","V","ac_resonance","Because the two segment voltages are perpendicular, the MB voltage follows the same weighted RMS relation for this AB configuration. Use U_MB = U√(R2/(R1 + R2)). With U = 90 V, R1 = 40 Ω, and R2 = 20 Ω, U_MB = 90√(20/60) = 51.96 V."
"CH238","CH","A circuit AB consists of segment AM (R1 = 60 Ω in series with C) and segment MB (R2 = 30 Ω in series with L). The condition LCω² = 1 is given. An RMS voltage U = 120 V is applied across AB. Given that uAM and uMB are 90 degrees out of phase, what is the RMS voltage across segment MB?","69.28","V","general_physics","The perpendicular relation between uAM and uMB gives the RMS segment voltage through U_MB = U√(R2/(R1 + R2)). Substituting U = 120 V, R1 = 60 Ω, and R2 = 30 Ω gives 120√(30/90) = 69.28 V."
"CH240","CH","Circuit AB consists of R1 = 50 Ω in series with C, and R2 = 10 Ω in series with L. (LCω² = 1). An effective voltage U = 75 V is applied across AB. Given that uAM is 90 degrees out of phase with uMB. What is the effective voltage across segment MB?","30.62","V","general_physics","For the quadrature AB circuit, the voltage across MB is weighted by the resistance associated with that segment. The formula is U_MB = U√(R2/(R1 + R2)). With U = 75 V, R1 = 50 Ω, and R2 = 10 Ω, this gives 75√(10/60) = 30.62 V."
"CH243","CH","Consider a circuit AB with R1 = 15 Ω and R2 = 60 Ω. The circuit satisfies LCω² = 1, and the voltage u_AM is in quadrature (π/2 out of phase) with u_MB. When a voltage U = 120 V is applied across AB, the total power consumed by the circuit is 171.43 W. If this same voltage is applied to the segment MB (consisting of R2 and L), what is the power consumed by MB?","192","W","circuit_power","The condition LCω² = 1 gives equal inductive and capacitive reactance magnitudes, and the quadrature condition gives X_L² = R1R2. For MB, Z_MB² = R2² + X_L² = 60² + 15×60 = 4500. With 120 V applied to MB, P_MB = U²R2/Z_MB² = 120²×60/4500 = 192 W."
"CH244","CH","Given a circuit AB with R1 = 40 Ω and R2 = 25 Ω, satisfying the condition LCω² = 1, and the voltage u_AM is 90 degrees out of phase with the voltage u_MB. The total power consumed by the entire circuit when a voltage U = 90 V is applied across AB is 108.0 W. If the same voltage is applied across the MB segment (containing R2 and L), what is the power consumed by the MB segment?","108.0","W","circuit_power","From LCω² = 1 and the perpendicular segment voltages, the reactance relation is X_L² = R1R2. For MB alone, P_MB = U²R2/(R2² + X_L²). Substituting X_L² = R1R2 reduces this to P_MB = U²/(R1 + R2), the same form used for the whole AB power here. Thus P_MB equals the given P_AB, 108.0 W."
"CH245","CH","Consider a circuit AB with R1 = 60 Ω, R2 = 30 Ω, satisfying LCω² = 1, and uAM is in quadrature (90° out of phase) with uMB. The total power consumed by the circuit when U = 80 V is applied across AB is 64.0 W. If this same voltage is applied to the MB segment (containing R2 and L), what is the power consumed by MB?","64.0","W","circuit_power","The perpendicular-voltage condition with LCω² = 1 implies X_L² = R1R2. For the MB branch under the same applied voltage, P_MB = U²R2/(R2² + X_L²). Replacing X_L² by R1R2 simplifies the denominator to R2(R1 + R2), so P_MB has the same value as the stated whole-circuit power: 64.0 W."
"CH246","CH","The AB circuit satisfies LCω² = 1. The voltages uAM and uMB are 90° out of phase. Given R1 = 30 Ω and R2 = 40 Ω. Calculate the power factor of the entire circuit.","1","-","circuit_power","The condition LCω² = 1 together with the quadrature of the segment voltages makes the whole AB circuit equivalent to a purely resistive load in phase with the source. Therefore the phase angle of the entire circuit is zero. The power factor is cosφ = 1."
"CH247","CH","For circuit AB, LCω² = 1, and uAM and uMB are 90° out of phase. Given R1 = 70 Ω and R2 = 40 Ω. Calculate the power factor of the entire circuit.","1","-","circuit_power","Although the individual segments contain reactive components, the stated LCω² = 1 condition causes the total AB response to have no net phase shift. Thus the entire circuit has voltage and current in phase. The power factor is therefore 1."
"CH248","CH","Circuit AB satisfies the condition LCω² = 1, and the voltages uAM and uMB are 90 degrees out of phase. Given R1 = 25 Ω and R2 = 30 Ω, calculate the power factor of the entire circuit.","1","-","circuit_power","The whole-circuit power factor depends on the phase angle between the applied voltage and the current. Under this special quadrature condition, the reactive effects cancel at the AB terminals. Hence φ = 0 and cosφ = 1."
"CH249","CH","The circuit AB satisfies the condition LCω² = 1, and the voltages u_AM and u_MB are 90° out of phase. Given R1 = 60 Ω and R2 = 15 Ω. Calculate the power factor of the entire circuit.","1","-","circuit_power","The given condition describes the compensated case for the AB circuit. Even though each section contains a reactive element, the input behavior of the entire circuit is resistive. Therefore the circuit power factor is unity, so cosφ = 1."
"CH250","CH","Circuit AB satisfies LCω² = 1. Voltages uAM and uMB are 90° out of phase. Given R1 = 80 Ω and R2 = 90 Ω. Calculate the power factor of the entire circuit.","1","-","circuit_power","The input power factor is determined by the total phase relation, not by the presence of L and C separately. With LCω² = 1 and the two segment voltages in quadrature, the net phase angle is zero. Thus the power factor equals 1."
"CH251","CH","A series circuit consists of a pure inductor (XL = 25 Ω), a capacitor (XC = 100 Ω), and a resistor R. An RMS voltage of 120 V is applied to the circuit. If only the frequency is doubled, what will be the RMS voltage across the resistor R?","120","V","ac_resonance","When the frequency is doubled, X_L doubles from 25 Ω to 50 Ω and X_C is halved from 100 Ω to 50 Ω. The two reactances then become equal, so the circuit reaches resonance. At resonance the full RMS source voltage appears across the resistor, giving U_R = 120 V."
"CH252","CH","A series circuit has XL = 20 Ω, XC = 80 Ω, and U = 150 V. When the frequency is doubled, what is the RMS voltage across the resistor R?","150","V","general_physics","Doubling frequency changes the reactances to X_L' = 40 Ω and X_C' = 40 Ω. Since the reactive parts now cancel, the circuit is at resonance. In a resonant series circuit, the resistor voltage equals the source RMS voltage, so U_R = 150 V."
"CH253","CH","An RLC series circuit has XL = 30 Ω and XC = 270 Ω, and is supplied with a voltage of U = 220 V. If the frequency is tripled, what will be the RMS voltage across the resistor R?","220","V","ac_resonance","Tripling the frequency multiplies the inductive reactance by 3 and divides the capacitive reactance by 3. The new values are X_L' = 90 Ω and X_C' = 90 Ω. The circuit is therefore resonant, so the RMS voltage across R equals the source voltage, 220 V."
"CH254","CH","Given a series circuit with XL = 40 Ω, XC = 160 Ω, and U = 100 V. If the frequency is doubled, what is the RMS voltage across R?","100","V","general_physics","After the frequency is doubled, the inductor reactance becomes 80 Ω and the capacitor reactance becomes 80 Ω. Their equality means the series circuit is at resonance. Since the impedance is purely resistive, the resistor takes the whole RMS source voltage, which is 100 V."
"CH255","CH","A circuit has XL = 15 Ω, XC = 135 Ω, and a source voltage U = 90 V. If the frequency is tripled, what is the RMS voltage across the resistor R?","90","V","circuit_resistance","Tripling the frequency changes X_L to 45 Ω and X_C to 45 Ω. The net reactance is then zero, which is the resonance condition. In resonance, the voltage across the resistor is equal to the applied RMS voltage, so U_R = 90 V."
"CH258","CH","An RLC circuit has XL = 12 Ω, XC = 108 Ω, and a total (RMS) voltage U = 75 V. When the frequency is tripled (increased by a factor of three), what is the RMS voltage across the resistor?","75","V","ac_resonance","With a threefold increase in frequency, the inductive reactance becomes 36 Ω and the capacitive reactance becomes 36 Ω. The series circuit is brought into resonance. At resonance the source voltage is entirely the resistor RMS voltage, so the answer is 75 V."
