"id","prefix","question","answer","unit","topic","explanation"
"DDT432","DDT","An LC circuit has a capacitor C = 15 μF initially charged to U = 30 V and an inductor L = 0.08 H. Calculate the total electromagnetic energy of the ideal circuit.","0.00675","J","LC_oscillation","In an ideal LC circuit, total electromagnetic energy is conserved. Initially the capacitor is charged, so the total energy is the capacitor energy W = 1/2 CU². Convert C = 15 μF to 15×10⁻⁶ F and use U = 30 V, giving W = 0.00675 J."
"DDT433","DDT","An LC circuit has a capacitor C = 20 μF initially charged to U = 40 V and an inductor L = 0.11 H. Calculate the total electromagnetic energy of the ideal circuit.","0.016","J","LC_oscillation","At the start, the charged capacitor contains W = 1/2 CU². Substituting C = 20 μF and U = 40 V gives W = 0.016 J. That is the total electromagnetic energy."
"DDT434","DDT","An LC circuit has a capacitor C = 25 μF initially charged to U = 50 V and an inductor L = 0.14 H. Calculate the total electromagnetic energy of the ideal circuit.","0.03125","J","LC_oscillation","The initial energy is electric energy in the capacitor. Convert 25 μF to 25×10⁻⁶ F and compute W = 1/2 CU². With U = 50 V, W = 0.03125 J."
"DDT435","DDT","An LC circuit has a capacitor C = 30 μF initially charged to U = 60 V and an inductor L = 0.17 H. Calculate the total electromagnetic energy of the ideal circuit.","0.054","J","LC_oscillation","Use W = 1/2 CU² for the initially charged capacitor. With C = 30×10⁻⁶ F and U = 60 V, W = 0.054 J. In an ideal LC circuit this is the conserved total energy."
"DDT436","DDT","An LC circuit has a capacitor C = 35 μF initially charged to U = 20 V and an inductor L = 0.05 H. Calculate the total electromagnetic energy of the ideal circuit.","0.007","J","LC_oscillation","At the initial instant, the energy is stored in the charged capacitor. For an ideal LC circuit this total energy is conserved as it later transfers to the inductor. Use W = 1/2 CU² = 1/2×35×10⁻⁶×20² = 0.007 J."
"DDT437","DDT","An LC circuit has a capacitor C = 10 μF initially charged to U = 30 V and an inductor L = 0.08 H. Calculate the total electromagnetic energy of the ideal circuit.","0.0045","J","LC_oscillation","The capacitor begins charged, so the initial electric energy sets the total energy of the ideal LC circuit. Use W = 1/2 CU² with C = 10 μF = 10×10⁻⁶ F and U = 30 V. This gives W = 0.0045 J."
"DDT438","DDT","An LC circuit has a capacitor C = 15 μF initially charged to U = 40 V and an inductor L = 0.11 H. Calculate the total electromagnetic energy of the ideal circuit.","0.012","J","LC_oscillation","The initial capacitor energy sets the total LC energy because the ideal circuit has no loss. Convert C = 15 μF to farads and apply W = 1/2 CU². With U = 40 V, this gives W = 0.012 J."
"DDT439","DDT","An LC circuit has a capacitor C = 20 μF initially charged to U = 50 V and an inductor L = 0.14 H. Calculate the total electromagnetic energy of the ideal circuit.","0.025","J","LC_oscillation","For the initially charged capacitor, W = 1/2 CU². Substituting C = 20×10⁻⁶ F and U = 50 V gives 0.025 J. This energy later oscillates between electric and magnetic forms."
"DDT440","DDT","An LC circuit has a capacitor C = 25 μF initially charged to U = 60 V and an inductor L = 0.17 H. Calculate the total electromagnetic energy of the ideal circuit.","0.045","J","LC_oscillation","Before oscillation begins, the total energy is stored in the charged capacitor. In the ideal circuit this energy is conserved. Use W = 1/2 CU² with C = 25 μF and U = 60 V, which gives W = 0.045 J."
"DDT441","DDT","An LC circuit has a capacitor C = 30 μF initially charged to U = 20 V and an inductor L = 0.05 H. Calculate the total electromagnetic energy of the ideal circuit.","0.006","J","LC_oscillation","Since the capacitor is initially charged, compute W = 1/2 CU². With C = 30 μF and U = 20 V, W = 0.006 J. That is the conserved total electromagnetic energy."
"DDT442","DDT","An LC circuit has a capacitor C = 35 μF initially charged to U = 30 V and an inductor L = 0.08 H. Calculate the total electromagnetic energy of the ideal circuit.","0.01575","J","LC_oscillation","At the initial instant, all energy is capacitor electric energy. Use W = 1/2 CU² with C = 35×10⁻⁶ F and U = 30 V. This gives W = 0.01575 J, which then transfers between capacitor and inductor in the ideal LC circuit."
"DDT443","DDT","An LC circuit has a capacitor C = 10 μF initially charged to U = 40 V and an inductor L = 0.11 H. Calculate the total electromagnetic energy of the ideal circuit.","0.008","J","LC_oscillation","Use the capacitor energy formula W = 1/2 CU². With C = 10×10⁻⁶ F and U = 40 V, W = 0.008 J. This equals the total energy of the ideal LC circuit."
