"id","prefix","question","answer","unit","topic","explanation"
"DDT217","DDT","In a solenoid, what factor does the magnetic field not depend on?","cross-sectional area (S)","-","induction","For a long solenoid, B = μ0nI. This expression depends on the medium, turn density, and current, but not on cross-sectional area. Therefore the magnetic field does not depend on S."
"DDT218","DDT","A solenoid has a magnetic field of 0.002 T, a cross-sectional area of 5 cm². Calculate the magnetic flux through each turn of wire.","1","μWb","induction","Magnetic flux through one turn is Φ = BS. Convert 5 cm² to 5×10⁻⁴ m², then multiply by B = 0.002 T. The result is 1×10⁻⁶ Wb, or 1 μWb."
"DDT219","DDT","If the magnetic field in a solenoid increases, how does the magnetic field energy increase?","the magnetic field energy increases proportionally to B²","-","induction","The magnetic energy density in air or vacuum is u = B²/(2μ0). This formula shows that energy depends on the square of the magnetic field, not linearly on B. Therefore, as B increases, the magnetic field energy increases proportionally to B²."
"DDT220","DDT","When does an induced electromotive force appear in a solenoid?","the current changes with time","-","induction","A solenoid has self-induction because the current through it creates magnetic flux linked with its turns. An induced EMF appears only when that flux changes. Since the flux changes when the current changes with time, the correct condition is a time-varying current."
"DDT321","DDT","An RLC circuit has a resistance R = 20 Ω, an inductance L = 0.5 H, a capacitance C = 100 μF, and a frequency f = 50 Hz. Calculate the total impedance Z of the circuit.","126.86","Ω","induction","Compute the reactances first: XL = 2πfL and XC = 1/(2πfC). With f = 50 Hz, L = 0.5 H, and C = 100 μF, XL ≈ 157.08 Ω and XC ≈ 31.83 Ω. Then Z = √(R² + (XL - XC)²) = 126.86 Ω."
"DDT322","DDT","What is the RMS current in an RLC circuit with a total impedance Z = 50 Ω and an RMS voltage of 100 V?","2.0","A","LC_oscillation","For an AC circuit, the RMS current is related to RMS voltage and impedance by I = U/Z. The problem already gives the total impedance, so no reactance decomposition is needed. Substituting U = 100 V and Z = 50 Ω gives I = 2.0 A."
"DDT323","DDT","A resonant RLC circuit has R = 10 Ω and U = 100 V. Calculate the effective current.","10.0","A","ac_resonance","At resonance, the total impedance of a series RLC circuit is the resistance R. Therefore the effective current is I = U/R. Substituting 100 V and 10 Ω gives 10.0 A."
"DDT324","DDT","A circuit has L = 0.2 H and f = 60 Hz. Calculate the inductive reactance Z_L.","75.40","Ω","general_physics","Inductive reactance increases with both frequency and inductance, following ZL = 2πfL. The given values are already in SI units. Substituting f = 60 Hz and L = 0.2 H gives ZL = 2π×60×0.2 = 75.40 Ω."
"DDT325","DDT","Given a circuit with C = 50 μF and f = 60 Hz, determine the capacitive reactance Z_C.","53.05","Ω","general_physics","Capacitive reactance is inversely proportional to frequency and capacitance: ZC = 1/(2πfC). Convert C = 50 μF to 50×10⁻⁶ F before substituting. With f = 60 Hz, the calculation gives ZC ≈ 53.05 Ω."
"DDT326","DDT","For a resonant circuit with an RMS current of 3 A and a resistance (R) of 15 Ω, calculate the power dissipated.","135.0","W","ac_resonance","At resonance, the real power is dissipated in the resistor. Using P = I²R with I = 3 A and R = 15 Ω gives P = 9×15 = 135.0 W."
"DDT327","DDT","For an RLC circuit with R = 12 Ω and Z = 20 Ω, calculate the power factor (cosφ).","0.60","-","ac_resonance","In a series RLC circuit, the power factor is the ratio of the resistive part to the total impedance magnitude. Thus cosφ = R/Z. With R = 12 Ω and Z = 20 Ω, cosφ = 12/20 = 0.60."
"DDT328","DDT","Calculate the power consumed by a circuit with U = 80 V, Z = 40 Ω, and R = 30 Ω.","120.0","W","LC_oscillation","First find the RMS current from I = U/Z = 80/40 = 2 A. Real power is dissipated only in the resistance, so P = I²R. Substitution gives P = 2²×30 = 120.0 W."
"DDT329","DDT","In a resonant circuit, given a resistance R = 8 Ω and a voltage U = 64 V, what is the power consumed?","512.0","W","ac_resonance","At resonance, the impedance is purely resistive and equals R. The power consumed is P = U²/R. With U = 64 V and R = 8 Ω, P = 4096/8 = 512.0 W."
"DDT330","DDT","In an RLC circuit, Z_L = 70 Ω and Z_C = 50 Ω. What is the circuit's characteristic?","the circuit exhibits an inductive characteristic","-","LC_oscillation","Compare the inductive and capacitive reactances. Since Z_L = 70 Ω is larger than Z_C = 50 Ω, the net reactance is positive and inductive. Therefore the circuit exhibits an inductive characteristic."
