id,prefix,question,answer,unit,topic,explanation
CH090,CH,A capacitor C = 0.5 μF resonates at 1000 Hz. What is the inductance L?,50.66,mH,induction,"Since the capacitor and resonant frequency are known, solve directly for L. Use C = 0.5 μF = 5e-7 F and L = 1/((2πf)^2C). With f = 1000 Hz, L ≈ 0.05066 H. This is 50.66 mH after unit conversion."
CH091,CH,Determine the capacitance C required for resonance with an inductor of L=0.6 H at a frequency of f=30 Hz.,46.9,μF,ac_resonance,"The resonance formula gives C = 1/((2πf)^2L). Substituting L = 0.6 H and f = 30 Hz gives C ≈ 4.69e-5 F. Converting from farads to microfarads gives 46.9 μF. The relatively low frequency requires a comparatively larger capacitance."
CH092,CH,An inductor has L = 0.07 H. What capacitance C is needed for it to resonate at 350 Hz?,2.96,μF,capacitor,"At resonance, the capacitor must be chosen so that XC balances XL at 350 Hz. Rearranging f = 1/(2π√(LC)) gives C = 1/((2πf)^2L). With L = 0.07 H, the result is about 2.96e-6 F. Therefore C = 2.96 μF."
CH093,CH,A circuit has a capacitance C = 1 μF and resonates at a frequency of 500 Hz. What is the inductance (L)?,0.101,H,general_physics,"Convert C = 1 μF to 1e-6 F and apply the resonance relation. Solving for the inductor gives L = 1/((2πf)^2C). With f = 500 Hz, L is approximately 0.101 H. This value is already in henries, matching the requested unit."
CH094,CH,"What inductance L is required for a circuit to resonate at f=250 Hz, given a 10 μF capacitor?",0.0405,H,induction,"Use the LC resonance condition and solve for L because C and f are known. With C = 10 μF = 1e-5 F and f = 250 Hz, L = 1/((2πf)^2C). The calculation gives approximately 0.0405 H. That inductance tunes the circuit to 250 Hz."
CH095,CH,What inductor L should be chosen to resonate with a capacitor C = 0.1 μF at 1500 Hz?,0.1126,H,capacitor,"The chosen inductor must satisfy f = 1/(2π√(LC)). Convert C = 0.1 μF to 1e-7 F, then compute L = 1/((2πf)^2C). At f = 1500 Hz this gives L ≈ 0.1126 H. So the inductor should be 0.1126 H."
CH096,CH,An LC circuit has an inductance L = 0.02 H and resonates at a frequency f = 1200 Hz. What is the capacitance C?,0.88,μF,general_physics,"The unknown is capacitance, so rearrange the LC resonance equation to C = 1/((2πf)^2L). Substituting L = 0.02 H and f = 1200 Hz gives C ≈ 8.8e-7 F. Converting to microfarads gives 0.88 μF."
CH097,CH,What capacitance C is needed to achieve resonance at 1000 Hz with an inductor L = 0.025 H?,1.01,μF,ac_resonance,"At resonance, the LC pair has natural frequency f = 1/(2π√(LC)). Solving for C gives C = 1/((2πf)^2L). With L = 0.025 H and f = 1000 Hz, C is about 1.01e-6 F. The required capacitance is therefore 1.01 μF."
CH100,CH,An electrical circuit needs to resonate at f=50 Hz. The capacitor C=200 μF. What inductor L should be chosen?,0.05,H,capacitor,"Use the resonance formula with the known capacitor. Convert C = 200 μF to 2e-4 F, then compute L = 1/((2πf)^2C). For f = 50 Hz, this gives approximately 0.0507 H, which rounds to 0.05 H. This inductor sets the LC resonance near 50 Hz."
CH101,CH,"An RLC circuit has R = 30Ω. It resonates at f = 100Hz with a current I = 2A. When f = 200Hz, the current is I = 1A. What is the inductive reactance (ZL) at 100Hz?",34.64,Ω,ac_resonance,"At resonance, the circuit impedance is just R, so the source voltage is U = IresR = 2×30 = 60 V. At 200 Hz the current is 1 A, so the impedance magnitude is 60 Ω. Doubling frequency makes XL double and XC halve, so the net reactance becomes 1.5 times the original XL. Solving √(30² + (1.5XL)²) = 60 gives XL ≈ 34.64 Ω."
CH102,CH,"R = 20Ω. The resonant current (I_resonance) is 4A at f = 60Hz. When the frequency doubles, the current I becomes 2A. What was the initial ZL?",23.09,Ω,ac_resonance,"At resonance the impedance equals R, so U = 4×20 = 80 V. When the frequency doubles, the current becomes 2 A, giving a new impedance magnitude of 40 Ω. The doubled frequency changes the reactive difference to 2XL - XC/2 = 1.5XL because XL = XC at resonance. Thus √(20² + (1.5XL)²) = 40, giving XL ≈ 23.09 Ω."
CH103,CH,"In a circuit with a resistance R = 40Ω, resonance occurs at 50Hz, and the current at resonance is I = 1A. If the frequency is doubled, the current becomes I = 0.8A. What is the inductive reactance (ZL) at the resonant frequency?",20,Ω,ac_resonance,"At resonance, U = IresR = 1×40 = 40 V. After the frequency doubles, the impedance magnitude is U/I = 40/0.8 = 50 Ω. Since the reactive part at double frequency equals 1.5 times the original XL, solve √(40² + (1.5XL)²) = 50. This gives XL = 20 Ω."
CH104,CH,"Given R=25Ω. At a frequency f=120Hz, the circuit is in resonance, and the current I=5A. When the frequency is doubled, the current becomes I=2.5A. What is ZL (the inductive reactance at the initial frequency of 120Hz)?",28.87,Ω,ac_resonance,"At resonance, the source voltage is U = IresR = 5×25 = 125 V. At twice the frequency, the current is 2.5 A, so the impedance magnitude is 50 Ω. The reactive imbalance is 1.5XL because XL doubles while XC becomes half its resonant value. Solving √(25² + (1.5XL)²) = 50 yields XL ≈ 28.87 Ω."
CH105,CH,"A circuit has a resistance R = 50Ω. At resonance (40Hz), the current I = 3A. When the frequency increases to 80Hz, the current becomes I = 1.5A. What is the inductive reactance (ZL) at 80Hz?",115.47,Ω,ac_resonance,"At resonance the voltage is U = 3×50 = 150 V. At 80 Hz the current is 1.5 A, so the total impedance is 100 Ω. The net reactance at the doubled frequency is √(100² - 50²) ≈ 86.60 Ω. Since this net reactance equals 1.5 times the original resonant XL, the inductive reactance at 80 Hz is twice the original value, about 115.47 Ω."
CH106,CH,"Given R=10Ω. At resonance, f=200Hz. When f increases to 400Hz, the current (I) decreases to 1/2. What is ZL?",11.55,Ω,ac_resonance,"The current becoming one half means the total impedance at 400 Hz is twice the resonant impedance. Since the resonant impedance is R = 10 Ω, the new impedance is 20 Ω. The reactive part at double frequency is 1.5 times the initial XL. From √(10² + (1.5XL)²) = 20, the initial inductive reactance is about 11.55 Ω."
CH107,CH,"For a circuit with R = 60Ω, resonance occurs at 75Hz. At 150Hz, the current is 0.6A. The current at resonance is 1A. Find ZL.",53.33,Ω,ac_resonance,"At resonance, the voltage is U = 1×60 = 60 V. At 150 Hz the current is 0.6 A, so the impedance magnitude is 100 Ω. The reactive difference is therefore √(100² - 60²) = 80 Ω. Because doubling the frequency makes that difference equal to 1.5 times the original XL, XL = 80/1.5 ≈ 53.33 Ω."
CH108,CH,"Given an RLC series circuit with a resistance R=30Ω. At its resonant frequency f=50Hz, the current flowing through the circuit is I=2A. If the frequency is then changed to f=100Hz, the current becomes I=1.6A. Calculate the inductive reactance (ZL).",15,Ω,ac_resonance,"At resonance, U = IresR = 2×30 = 60 V. At 100 Hz the current is 1.6 A, so the impedance magnitude is 37.5 Ω. The reactive part at the doubled frequency is √(37.5² - 30²) = 22.5 Ω. Since this equals 1.5 times the initial XL, the inductive reactance is 15 Ω."
CH109,CH,"R = 40Ω, resonance frequency f = 60Hz. The current is halved when f = 120Hz. What is ZL?",46.19,Ω,ac_resonance,"At resonance the impedance is 40 Ω. If the current is halved at twice the frequency, the impedance magnitude doubles to 80 Ω. The net reactance is therefore √(80² - 40²) ≈ 69.28 Ω. This net reactance equals 1.5 times the original resonant inductive reactance, so ZL ≈ 46.19 Ω."
CH141,CH,"An AC series circuit consists of a pure resistor R, a capacitor C, and an inductor L with internal resistance r. An AC voltage of 120V – 50Hz is applied across the entire circuit. The RMS voltage across the R-C series combination and the RMS voltage across the C-Lr series combination are both 90 V. Furthermore, the circuit is currently in electrical resonance. What is the RMS voltage across the capacitor?",84.85,V,ac_resonance,"At resonance, the total circuit voltage is in phase with the current, while the capacitor voltage is perpendicular to the resistive part. The two measured section voltages, across R-C and C-Lr, are equal, so the phasor diagram is constrained by symmetry around the total voltage. Solving that RMS phasor relation for the capacitor branch gives UC ≈ 84.85 V."
CH142,CH,"A series RLC circuit consists of a resistor R, a capacitor C, and an inductor L. An RMS AC voltage U = 100 V is applied across the circuit. Given that the RMS voltage across the R-C section and the C-L section are both equal to 120 V. The circuit is in electrical resonance. Calculate the RMS voltage across the capacitor, UC.",66.3,V,ac_resonance,"Because the circuit is at resonance, the net reactive voltage cancels and the source voltage lies along the resistive direction in the phasor diagram. The equal RMS voltages across the R-C and C-L sections fix the two side phasors relative to the total voltage. Using that geometry gives the capacitor voltage UC ≈ 66.3 V."
CH143,CH,"Consider a series RLC AC circuit, powered by an RMS voltage of 220 V at a frequency of 50 Hz. It is known that the RMS voltage across the R-C combination and across the C-L combination are both 300 V, and the circuit is currently in resonance. What is the RMS voltage across the capacitor C?",203.96,V,ac_resonance,"At resonance, the inductor and capacitor reactive effects cancel in the full circuit, but each section voltage can still be larger than the supply voltage. The equal 300 V readings across the R-C and C-L combinations determine a symmetric RMS phasor triangle with the 220 V source as the resultant. Solving this triangle gives UC ≈ 203.96 V."
CH144,CH,"A series RLC circuit at resonance is connected to an AC supply with an RMS voltage of 90 V. The RMS voltage measured across the R-C section and across the C-L section are both 110 V. Calculate the RMS voltage across the capacitor C.",63.3,V,ac_resonance,"The resonance condition means the total voltage is purely along the resistive direction, while the capacitor voltage is a quadrature component. The two equal section voltages of 110 V impose the same phasor geometry on both sides of the capacitor. Applying the RMS phasor relation with U = 90 V gives the capacitor voltage as about 63.3 V."
CH145,CH,"An RLC series circuit is connected to an AC power source with an RMS voltage U = 150 V. At resonance, the RMS voltages across the R-C combination and the C-L combination are equal, and both are 180 V. Calculate the RMS voltage across the capacitor C.",99.5,V,ac_resonance,"At resonance, the full circuit has no net reactive voltage, so the supply voltage represents the resistive resultant. The two equal 180 V section voltages form a constrained phasor diagram around that resultant. Solving the RMS phasor relation for the common capacitor component gives UC ≈ 99.5 V."
